Temp,Windspeed,Wind direction,Atmospheric,Insolation,Rain,SIS11A_12.5-X,SIS11A_13.0-X,SIS11A_13.5-X,SIS11A_14.0-X,SIS11A_14.5-X,SIS11A_15.0-X,SIS11A_15.5-X,SIS11A_16.0-X,SIS11A_16.5-X,SIS11A_17.0-X,SIS11A_17.5-X,SIS11A_18.0-X,SIS20_15.0-X,SIS20_15.5-X,SIS20_16.0-X,SIS20_16.5-X,SIS20_17.0-X,SIS20_17.5-X,SIS20_18.0-X,SIS20_18.5-X,SIS20_19.0-X,SIS20_19.5-X,SIS20_20.0-X,SIS20_20.5-X
25.5,1,59,844.3,0,0,188.1190033,187.8220062,191.4470062,192.2250061,191.848999,163.5769958,-8.614999771,-25.08600044,-16.8409996,-17.42700005,-7.997000217,-1.557999969,188.1309967,184.2339935,182.9920044,167.5899963,132.7339935,50.51699829,19.80999947,8.168999672,6.372000217,0.954999983,4.34100008,-0.474999994
24.5,1.1,63,841.3,0,0,187.9179993,187.625,191.3630066,192.1529999,191.7460022,163.4219971,-8.755000114,-25.2689991,-16.78800011,-17.38899994,-7.952000141,-1.555999994,188.371994,184.503006,183.1840057,167.8040009,133.0200043,50.80099869,20.10000038,8.56799984,6.665999889,1.212000012,4.534999847,-0.370999992
24.4,1,91,841.7,0,0,187.8179932,187.5700073,191.3209991,192.0930023,191.6750031,163.3849945,-8.855999947,-25.35300064,-16.90699959,-17.50200081,-8.026000023,-1.623000026,188.0549927,184.1320038,182.8549957,167.5460052,132.8309937,50.59400177,19.95700073,8.350999832,6.484000206,1.057000041,4.44299984,-0.419
24,0.7,58,847.5,0,0,187.7619934,187.477005,191.2579956,192.0599976,191.6349945,163.4230042,-8.644000053,-25.1760006,-16.78199959,-17.40500069,-7.980000019,-1.542000055,188.2590027,184.3480072,183.1049957,167.7550049,132.8220062,50.59899902,19.95000076,8.347999573,6.52699995,1.095999956,4.471000195,-0.426999986
23.4,1.1,68,852.7,0,0,188.151001,187.8399963,191.5269928,192.2630005,191.8690033,163.6499939,-8.586999893,-25.12999916,-16.79999924,-17.36400032,-8.022000313,-1.605000019,188.201004,184.2749939,182.9559937,167.5980072,132.8209991,50.66500092,20.01199913,8.392000198,6.574999809,1.139000058,4.441999912,-0.453999996
23.7,1.2,47,846.5,0,0,187.8289948,187.6260071,191.3289948,192.0659943,191.6990051,163.4889984,-8.756999969,-25.18099976,-16.83399963,-17.3579998,-7.980999947,-1.539000034,188.1609955,184.1999969,182.8789978,167.5749969,132.7299957,50.5719986,19.95100021,8.319000244,6.488999844,1.067000031,4.393000126,-0.411000013
23.3,0.9,72,843.1,0,0,187.9559937,187.6730042,191.3619995,192.1289978,191.7409973,163.4949951,-8.68900013,-25.23600006,-16.84199905,-17.3920002,-8.059000015,-1.597000003,187.9830017,184.102005,182.772995,167.470993,132.6450043,50.41899872,19.78100014,8.258999825,6.428999901,0.99000001,4.393000126,-0.375999987
23.5,0.9,62,849.5,0,0,188.1399994,187.8209991,191.4909973,192.1940002,191.7519989,163.5189972,-8.706999779,-25.23600006,-16.77300072,-17.43000031,-8.05700016,-1.57099998,188.0970001,184.1179962,182.776001,167.3970032,132.5939941,50.41999817,19.77499962,8.173999786,6.392000198,0.980000019,4.388999939,-0.483999997
23.8,0.8,87,842.8,0,0,188.0800018,187.7879944,191.4199982,192.0919952,191.6869965,163.4900055,-8.746999741,-25.23500061,-16.90999985,-17.4810009,-8.090999603,-1.585999966,188.1620026,184.2680054,182.9940033,167.6710052,132.8170013,50.58599854,19.92300034,8.342000008,6.53399992,1.080000043,4.440000057,-0.384000003
23.7,0.6,113,844.6,0,0,188.2039948,187.9219971,191.5850067,192.3190002,191.901001,163.6529999,-8.545999527,-25.0510006,-16.79800034,-17.45400047,-8.027000427,-1.567999959,188.2019958,184.2910004,183.0079956,167.6549988,132.8529968,50.72399902,20.03499985,8.401000023,6.578999996,1.093000054,4.397999763,-0.441000015
23.9,0.6,57,845.3,0,0,187.9960022,187.7440033,191.4210052,192.1410065,191.6909943,163.4550018,-8.696000099,-25.24900055,-16.79999924,-17.39999962,-7.995999813,-1.58099997,188.2079926,184.2079926,182.9680023,167.6119995,132.8000031,50.63999939,19.93799973,8.425999641,6.602000237,1.154999971,4.433000088,-0.432000011
24.4,0.8,109,847.1,0,0,187.9309998,187.6809998,191.3079987,192.0339966,191.6069946,163.3869934,-8.821000099,-25.33499908,-16.90399933,-17.48399925,-8.06499958,-1.621000051,188.3139954,184.3990021,183.1029968,167.7259979,132.9799957,50.77500153,20.09700012,8.51099968,6.695000172,1.251000047,4.526000023,-0.372000009
24,0.4,256,841.2,0,0,188.2940063,188.0310059,191.673996,192.427002,191.9880066,163.7440033,-8.475999832,-25.03199959,-16.64699936,-17.24399948,-7.940000057,-1.508999944,188.3580017,184.4550018,183.0910034,167.6629944,132.8289948,50.58200073,19.92000008,8.355999947,6.500999928,1.057000041,4.368000031,-0.537
24.6,0.8,67,847.6,0,0,188.0220032,187.7339935,191.4389954,192.128006,191.7579956,163.5149994,-8.697999954,-25.20599937,-16.7140007,-17.20199966,-7.896999836,-1.56400001,187.9689941,184.1380005,182.8049927,167.4519958,132.6620026,50.51900101,19.82299995,8.248000145,6.504000187,1.085000038,4.377999783,-0.476999998
24.5,0.2,102,848.4,0,0,188.1809998,187.9019928,191.552002,192.25,191.8289948,163.6320038,-8.633000374,-25.15399933,-16.6420002,-17.18000031,-7.883999825,-1.483999968,188.1869965,184.223999,182.9089966,167.529007,132.7599945,50.5719986,19.86400032,8.270999908,6.467999935,1.004999995,4.363999844,-0.479999989
26,0.4,309,844,6,0,188.1970062,187.977005,191.5789948,192.3179932,191.8379974,163.5350037,-8.80300045,-25.34600067,-16.89100075,-17.46800041,-8.045999527,-1.610999942,188.2409973,184.2969971,182.9420013,167.572998,132.7440033,50.48600006,19.79400063,8.244999886,6.473999977,1.014000058,4.334000111,-0.481000006
28,0.8,251,843.4,58,0,188.1730042,187.9179993,191.5420074,192.3209991,191.9069977,163.6119995,-8.718000412,-25.19499969,-16.83600044,-17.41699982,-8.032999992,-1.616000056,188.5420074,184.6329956,183.2449951,167.8040009,132.9570007,50.67499924,19.97100067,8.421999931,6.647999763,1.174999952,4.453999996,-0.416999996
28.6,1,259,843,43,0,188.1690063,187.8950043,191.5650024,192.298996,191.8679962,163.5700073,-8.798999786,-25.22699928,-16.75,-17.33200073,-7.93599987,-1.531000018,188.2839966,184.348999,182.9629974,167.5480042,132.723999,50.45999908,19.72999954,8.135000229,6.394000053,0.954999983,4.367000103,-0.490999997
29.1,1,248,850.2,52,0,187.9230042,187.6549988,191.3040009,192.0700073,191.6620026,163.4720001,-8.756999969,-25.28100014,-16.86199951,-17.39800072,-8.017000198,-1.590000033,188.2980042,184.3309937,182.9880066,167.6269989,132.8009949,50.625,19.95400047,8.333000183,6.559999943,1.171000004,4.493999958,-0.414999992
28.9,1,243,848.7,28,0,188.0540009,187.8220062,191.5410004,192.2740021,191.8899994,163.6380005,-8.687999725,-25.14599991,-16.85000038,-17.39900017,-8.012000084,-1.597000003,188.2089996,184.2619934,182.9250031,167.5350037,132.7879944,50.61899948,19.89599991,8.307999611,6.546000004,1.097000003,4.456999779,-0.402999997
29.5,0.9,242,849.3,15,0,188.0720062,187.8049927,191.4309998,192.1459961,191.7619934,163.5670013,-8.73900032,-25.25399971,-16.8939991,-17.45800018,-8.041999817,-1.562000036,188.3190002,184.352005,183.0659943,167.6750031,132.8950043,50.65800095,19.86800003,8.197999954,6.43599987,1.004999995,4.380000114,-0.49000001
29.3,0.8,236,848.9,7,0,188.2799988,187.9589996,191.5930023,192.2649994,191.8309937,163.6119995,-8.795000076,-25.25399971,-16.84199905,-17.42000008,-7.962999821,-1.595999956,188.048996,184.0839996,182.8200073,167.4980011,132.6889954,50.54399872,19.75099945,8.222999573,6.452000141,0.990999997,4.327000141,-0.467000008
28.6,1.1,256,847.1,0,0,188.1580048,187.8509979,191.4539948,192.253006,191.852005,163.6569977,-8.696000099,-25.21699905,-16.84199905,-17.39599991,-8,-1.623000026,188.3869934,184.451004,183.0930023,167.7599945,132.9940033,50.7140007,19.9829998,8.354999542,6.502999783,1.01699996,4.348999977,-0.499000013
27.6,0.8,241,846.4,0,0,187.7409973,187.4170074,191.0480042,191.8359985,191.4859924,163.3580017,-8.914999962,-25.43300056,-17.01399994,-17.54199982,-8.12899971,-1.677000046,187.9349976,183.9649963,182.7180023,167.3600006,132.5910034,50.37799835,19.73200035,8.25399971,6.460999966,0.981999993,4.357999802,-0.507000029
26.4,0.6,251,842.5,0,0,188.0980072,187.7859955,191.4109955,192.1629944,191.826004,163.6119995,-8.723999977,-25.22400093,-16.72100067,-17.25900078,-7.936999798,-1.572000027,188.223999,184.2810059,183.0130005,167.6390076,132.878006,50.62799835,19.86599922,8.279000282,6.480999947,1.047000051,4.373000145,-0.437000006
25.3,0.5,253,843.8,0,0,188.1000061,187.8269958,191.4570007,192.1569977,191.8450012,163.5769958,-8.737999916,-25.27000046,-16.83300018,-17.37599945,-7.96600008,-1.565000057,188.1999969,184.2550049,183.0119934,167.7290039,132.9450073,50.68600082,19.90500069,8.243000031,6.447999954,1.049000025,4.355000019,-0.495999992
24.5,0.3,92,839.8,0,0,188.2660065,187.9349976,191.5579987,192.2899933,191.8659973,163.6210022,-8.737999916,-25.30699921,-16.83399963,-17.38999939,-8.055000305,-1.570000052,188.0780029,184.201004,183.003006,167.6790009,132.9060059,50.64699936,19.90600014,8.315999985,6.486999989,1.029000044,4.422999859,-0.414000005
24,0.3,91,845.3,0,0,188.151001,187.9309998,191.5809937,192.2949982,191.9080048,163.6920013,-8.717000008,-25.2859993,-16.89699936,-17.38400078,-8.031999588,-1.570000052,188.1580048,184.2409973,182.9450073,167.5659943,132.8560028,50.61899948,19.88299942,8.309000015,6.522999763,1.105000019,4.454999924,-0.397000015
23.5,0.4,98,840.6,0,0,187.9629974,187.6260071,191.2779999,191.9989929,191.6730042,163.4629974,-8.871999741,-25.3939991,-16.99099922,-17.45700073,-8.102000237,-1.577000022,188.1029968,184.1950073,182.9420013,167.628006,132.845993,50.65200043,19.88999939,8.336000443,6.52699995,1.129999995,4.421000004,-0.463
23.6,1,72,845.8,0,0,188.1730042,187.8730011,191.4869995,192.2100067,191.8450012,163.6470032,-8.723999977,-25.29899979,-16.9260006,-17.43600082,-8.12100029,-1.656999946,188.0180054,184.1380005,182.8760071,167.5659943,132.7740021,50.54800034,19.8579998,8.328000069,6.561999798,1.097000003,4.448999882,-0.426999986
23.3,0.8,89,847.2,0,0,187.9440002,187.6470032,191.3370056,191.9909973,191.6419983,163.473999,-8.880999565,-25.3409996,-16.84300041,-17.44599915,-8.032999992,-1.600999951,188.2810059,184.3470001,182.9550018,167.5570068,132.7409973,50.45700073,19.70899963,8.213999748,6.414000034,1.021999955,4.377999783,-0.495999992
22.9,0.7,64,842.1,0,0,187.9190063,187.6670074,191.2839966,191.9960022,191.5650024,163.3840027,-8.902000427,-25.41300011,-16.92399979,-17.44599915,-8.013999939,-1.567000031,188.2519989,184.2140045,182.9550018,167.6049957,132.9140015,50.68299866,19.99099922,8.373999596,6.514999866,1.083999991,4.43200016,-0.407000005
23,0.4,102,846.3,0,0,188.0700073,187.7180023,191.3450012,192.0590057,191.673996,163.5,-8.838999748,-25.33799934,-16.90299988,-17.47200012,-8.076000214,-1.644000053,188.1600037,184.1959991,182.8880005,167.5469971,132.727005,50.48600006,19.7840004,8.274999619,6.433000088,0.968999982,4.34100008,-0.419999987
22.9,0.4,103,838.1,0,0,187.923996,187.6809998,191.3569946,192.0809937,191.7059937,163.5319977,-8.892000198,-25.41900063,-16.9640007,-17.43199921,-8.01099968,-1.577999949,188.1080017,184.2129974,182.8860016,167.5619965,132.8099976,50.56499863,19.83099937,8.18500042,6.428999901,1.054999948,4.447000027,-0.419999987
22.9,0.5,103,845.5,0,0,188.1349945,187.871994,191.5650024,192.2369995,191.8200073,163.6990051,-8.720000267,-25.24500084,-16.86100006,-17.37599945,-7.986000061,-1.603000045,188.0570068,184.0829926,182.7109985,167.4689941,132.7660065,50.48799896,19.86700058,8.293999672,6.495999813,1.065000057,4.459000111,-0.338999987
23.3,0.5,94,845.8,0,0,188.1349945,187.8170013,191.427002,192.1690063,191.7779999,163.5950012,-8.798999786,-25.32500076,-16.9260006,-17.44199944,-8.036000252,-1.570000052,188.1999969,184.2769928,182.9570007,167.6150055,132.8529968,50.56100082,19.83300018,8.336999893,6.553999901,1.116999984,4.538000107,-0.389999986
23.2,0.5,91,845,0,0,188.2700043,187.9669952,191.6119995,192.3540039,191.9149933,163.7799988,-8.656000137,-25.18899918,-16.77599907,-17.4090004,-8.06099987,-1.616000056,188.0359955,184.1640015,182.8430023,167.5950012,132.7910004,50.5929985,19.93400002,8.31400013,6.537000179,1.075999975,4.518000126,-0.344999999
22.9,0.5,97,842.1,0,0,188.0390015,187.7279968,191.3820038,192.0939941,191.8079987,163.6419983,-8.784999847,-25.3239994,-16.87000084,-17.42099953,-8.022000313,-1.626999974,188.0800018,184.1109924,182.7480011,167.4629974,132.6840057,50.4469986,19.78899956,8.293000221,6.554999828,1.105000019,4.481999874,-0.381000012
23.2,0.4,95,844.5,0,0,187.9440002,187.6340027,191.3289948,192.0130005,191.5420074,163.3990021,-9.012000084,-25.55900002,-17.06299973,-17.5340004,-8.118000031,-1.618999958,188.2109985,184.3150024,182.9799957,167.6909943,132.8040009,50.53499985,19.76600075,8.215000153,6.447000027,1.093000054,4.461999893,-0.370000005
24.9,0.8,41,845.3,5,0,188.2960052,187.9889984,191.6060028,192.3650055,191.9369965,163.723999,-8.776000023,-25.36000061,-16.89500046,-17.47100067,-8.131999969,-1.654000044,188.1699982,184.302002,182.9450073,167.5749969,132.7389984,50.56600189,19.90800095,8.229999542,6.389999866,1.019000053,4.40899992,-0.400000006
28.2,0.2,211,842.6,59,0,188.0789948,187.7740021,191.3840027,192.1829987,191.7059937,163.5630035,-8.864999771,-25.34199905,-16.8920002,-17.50099945,-8.130000114,-1.66900003,188.1260071,184.2870026,182.9530029,167.6089935,132.8059998,50.55199814,19.91600037,8.352000237,6.52699995,1.055999994,4.47300005,-0.38499999
29.1,0.6,116,847.4,58,0,188.0939941,187.7960052,191.4680023,192.2330017,191.8119965,163.6159973,-8.795999527,-25.37999916,-16.88199997,-17.48999977,-8.090999603,-1.66900003,187.871994,183.970993,182.6450043,167.3650055,132.548996,50.34700012,19.67300034,8.116000175,6.361000061,0.980000019,4.409999847,-0.40200001
30.2,0.7,239,845.7,59,0,187.973999,187.6340027,191.2890015,191.9859924,191.5700073,163.4830017,-8.986000061,-25.52599907,-17.04800034,-17.47100067,-8.081999779,-1.666000009,187.878006,184.0099945,182.6799927,167.4320068,132.6139984,50.4640007,19.72599983,8.173000336,6.374000072,0.994000018,4.429999828,-0.428000003
29.5,1.3,255,841.5,59,0,187.9680023,187.720993,191.4589996,192.253006,191.8119965,163.6900024,-8.779999733,-25.2859993,-16.8560009,-17.4279995,-8.013999939,-1.631000042,188.026001,184.1309967,182.7550049,167.4429932,132.576004,50.45399857,19.76300049,8.270000458,6.386000156,0.998000026,4.448999882,-0.356999993
29.2,1.3,264,847.5,48,0,188.348999,187.9839935,191.6419983,192.4049988,191.9140015,163.727005,-8.723999977,-25.25099945,-16.9260006,-17.49799919,-8.090000153,-1.646999955,188.1710052,184.223999,182.9120026,167.6199951,132.8139954,50.63899994,19.94199944,8.388999939,6.568999767,1.128999949,4.512000084,-0.361000001
26.9,1.2,236,843.2,1,0,188.1210022,187.8560028,191.6080017,192.3249969,191.8950043,163.6690063,-8.795000076,-25.38199997,-16.8220005,-17.38400078,-8.052000046,-1.641000032,188.1199951,184.1900024,182.8040009,167.5529938,132.7389984,50.48099899,19.79500008,8.251999855,6.492000103,1.072999954,4.486999989,-0.411000013
26.7,0.8,244,843.6,1,0,187.7230072,187.5610046,191.3919983,192.0899963,191.5659943,163.4420013,-8.994999886,-25.51499939,-16.98800087,-17.55699921,-8.192000389,-1.636000037,188.2039948,184.2940063,182.8500061,167.5540009,132.7749939,50.56900024,19.82999992,8.340999603,6.497000217,1.065000057,4.426000118,-0.451000005
26.5,0.6,235,841.5,0,0,188.4570007,188.1790009,191.878006,192.5540009,192.1100006,163.9420013,-8.512000084,-25.14100075,-16.70899963,-17.29700089,-7.949999809,-1.567000031,188.0549927,184.1929932,182.7949982,167.5639954,132.7440033,50.55099869,19.78100014,8.31499958,6.520999908,1.100999951,4.526000023,-0.347000003
25.5,0.7,256,840.5,0,0,187.8529968,187.6549988,191.3529968,192.0780029,191.6390076,163.4100037,-9.010000229,-25.51600075,-16.97200012,-17.52799988,-8.130999565,-1.651000023,188.2200012,184.3130035,182.8919983,167.5780029,132.7590027,50.48899841,19.83699989,8.336999893,6.537000179,1.09800005,4.528999805,-0.335999995
24.6,0.2,150,839.3,0,0,187.7279968,187.4730072,191.1950073,191.8890076,191.496994,163.3569946,-9.065999985,-25.57500076,-17.06599998,-17.55599976,-8.18200016,-1.616000056,188.0370026,184.173996,182.8079987,167.4049988,132.6080017,50.4070015,19.7140007,8.204999924,6.446000099,1.018000007,4.453000069,-0.405000001
24.1,0.5,70,842.6,0,0,188.0310059,187.7109985,191.4179993,192.102005,191.7200012,163.5370026,-8.906000137,-25.47100067,-17.11199951,-17.54700089,-8.154000282,-1.644000053,188.197998,184.3500061,182.9629974,167.6089935,132.7339935,50.45700073,19.72200012,8.218000412,6.400000095,1.008000016,4.416999817,-0.458999991
24,0.8,81,843.8,0,0,188.147995,187.8390045,191.5890045,192.2850037,191.8119965,163.625,-8.885000229,-25.38299942,-16.89599991,-17.38999939,-8.039999962,-1.557000041,188.1190033,184.2940063,182.9949951,167.6130066,132.7610016,50.48899841,19.75900078,8.23900032,6.436999798,1.049000025,4.387000084,-0.495000005
24.1,0.3,104,845.5,0,0,188.3009949,188.0370026,191.6840057,192.3919983,191.9539948,163.7109985,-8.694000244,-25.22699928,-16.82799911,-17.33799934,-8.006999969,-1.549999952,188.3280029,184.4669952,183.1199951,167.7449951,132.973999,50.69900131,19.91200066,8.413000107,6.592999935,1.139000058,4.499000072,-0.381999999
23.6,0.6,57,846.1,0,0,187.9929962,187.7339935,191.4440002,192.2389984,191.7640076,163.5899963,-8.979000092,-25.52300072,-16.98200035,-17.46100044,-8.07199955,-1.61500001,188.3359985,184.3309937,182.9859924,167.6549988,132.826004,50.54700089,19.84900093,8.387999535,6.59800005,1.149999976,4.534999847,-0.31400001
24,1,44,846.6,0,0,188.2700043,188.0379944,191.7100067,192.3540039,191.8639984,163.6519928,-8.871999741,-25.36000061,-16.86700058,-17.40699959,-8.005000114,-1.575999975,188.2279968,184.3309937,183.0010071,167.654007,132.8150024,50.50799942,19.73999977,8.255999565,6.449999809,1.003000021,4.414999962,-0.407000005
23.5,0.5,99,847.8,0,0,188.1759949,187.9100037,191.5720062,192.3399963,191.901001,163.6080017,-8.93500042,-25.39900017,-16.98699951,-17.48200035,-8.118000031,-1.58099997,188.2960052,184.3910065,183.052002,167.6649933,132.8289948,50.47000122,19.77499962,8.230999947,6.480999947,0.966000021,4.362999916,-0.433999985
23,0.4,104,847.4,0,0,188.2230072,187.9290009,191.625,192.3179932,191.8849945,163.5970001,-8.93200016,-25.38800049,-16.9260006,-17.44199944,-8.067000389,-1.623999953,188.1340027,184.1199951,182.8079987,167.4219971,132.6150055,50.36100006,19.65399933,8.123999596,6.34100008,0.888000011,4.289000034,-0.54400003
23.5,0.8,54,846.5,0,0,188.2550049,188,191.6549988,192.326004,191.8890076,163.6269989,-8.911000252,-25.3920002,-16.97200012,-17.52700043,-8.093999863,-1.555999994,188.2169952,184.2590027,182.9320068,167.6150055,132.8070068,50.47700119,19.84499931,8.298000336,6.461999893,0.990999997,4.410999775,-0.43599999
22.5,0.3,92,842.5,0,0,187.9349976,187.6430054,191.4170074,192.1459961,191.7449951,163.5209961,-9.043999672,-25.5739994,-17.00600052,-17.52799988,-8.112000465,-1.621000051,188.151001,184.2870026,182.9250031,167.6029968,132.7409973,50.43199921,19.71800041,8.246999741,6.485000134,1.036999941,4.434000015,-0.400999993
22.5,0.4,80,844.1,0,0,187.8529968,187.6390076,191.3470001,192.1100006,191.6419983,163.4559937,-9.100999832,-25.5739994,-17.13400078,-17.64900017,-8.163999557,-1.651000023,188.25,184.3509979,183.0010071,167.6959991,132.8560028,50.54399872,19.90099907,8.36400032,6.481999874,0.995000005,4.422999859,-0.425000012
22.9,0.7,86,848,0,0,187.9940033,187.6600037,191.4700012,192.1920013,191.7689972,163.5670013,-8.956000328,-25.51499939,-17,-17.50699997,-8.170999527,-1.605999947,188.2330017,184.3300018,182.9570007,167.6730042,132.8580017,50.49399948,19.80599976,8.277999878,6.487999916,1.001999974,4.40199995,-0.48300001
22.1,0.3,102,846.1,0,0,188.0789948,187.8170013,191.6199951,192.4100037,192.0460052,163.7980042,-8.800000191,-25.3579998,-16.98600006,-17.55400085,-8.151000023,-1.633000016,188.253006,184.3650055,183.0039978,167.621994,132.8329926,50.51200104,19.8920002,8.395000458,6.616000175,1.088999987,4.456999779,-0.458999991
22.1,0.2,23,845,0,0,188.2109985,187.9869995,191.7480011,192.5090027,192.0279999,163.7879944,-8.741999626,-25.28899956,-16.9279995,-17.51300049,-8.12899971,-1.613000035,188.2779999,184.4219971,183.0590057,167.7220001,132.8699951,50.57899857,19.96299934,8.376999855,6.584000111,1.087000012,4.369999886,-0.476999998
